,Class,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
584,4,-209.28867,114.217415,37.179928,19.37843,19.000986,25.846138,17.96084,17.664238,9.929344,9.36033,4.937657,9.346803,7.190966,8.9746475,3.1510203,7.804087,5.8050385,7.0290337,0.12502898,6.3275585,3.8597276,5.7212896,1.5619845,7.398101,1.3712608,6.262536,3.322885,5.1187935,2.8911908,6.074646,-1.7543808,4.478579,2.3635936,3.4965093,0.82122856,1.415685,-0.15999411,2.084981,-3.1626277,4.0464478
585,4,-209.01942,113.53975,35.527393,17.53691,18.807034,26.483097,18.861012,17.64133,9.533178,9.723645,5.610538,9.767629,7.0265784,8.279005,2.6179109,8.244432,6.711221,8.061246,0.45266247,6.3921337,3.5077786,5.5137386,1.4022598,7.6415324,1.7228014,6.346179,3.1608183,4.8408012,2.5580688,5.992762,-1.7520089,4.763984,2.9232426,3.7180567,0.8092578,1.5820855,-0.27711627,1.8217291,-3.2192535,4.0191517
586,4,-245.39272,109.27402,32.73047,16.272058,17.190168,26.37979,19.477827,18.332075,10.859192,11.102483,6.1337004,10.432147,8.782301,9.836695,4.555953,9.317421,7.526349,9.731087,1.4999907,6.8825808,5.139599,6.19842,2.2921083,7.522992,2.284074,6.6333814,3.987727,5.826111,3.357857,6.146756,-0.25635737,5.2061887,3.4991689,3.8888624,1.116514,1.4081002,0.010996165,1.8117388,-2.4173598,3.8442073
587,4,-246.28436,109.76179,31.965641,14.833894,15.706771,25.314295,18.923313,18.27089,10.873412,11.2618475,6.17354,10.268175,8.182329,9.627519,4.807468,9.586302,8.003327,10.105797,1.6161711,7.074054,5.6335793,6.543421,2.5394683,7.6161194,2.1637957,6.927323,4.272256,5.8249907,2.9299831,5.9311104,0.115977,5.814652,3.7567081,3.6950557,0.95172894,1.2204988,0.026953105,1.7562582,-2.1888144,4.343961
588,4,-277.36316,106.95409,38.61685,19.262276,16.501335,22.115831,17.858213,18.959509,13.322018,11.567837,6.347011,9.28649,8.5943,10.221366,6.158309,9.501894,7.993622,8.281726,2.4363806,8.433343,7.6088786,7.369535,3.4620173,7.8346047,3.1814885,7.257828,6.02103,6.261973,4.715534,6.917912,0.6317923,5.6669765,4.199897,3.5214055,1.9084231,1.9470025,1.3772033,1.8728007,-1.6047378,4.845484
589,4,-283.55554,102.873245,40.224358,22.134605,17.573023,21.972246,17.835787,19.580605,14.294211,11.765381,6.7034945,10.460331,10.050542,10.223886,5.5012136,9.644398,9.192356,9.588666,2.9629896,8.646972,7.617571,7.297291,3.1909633,7.7234044,3.7087855,7.812542,5.8622775,6.650944,5.5799437,7.4986305,0.39672,5.937882,4.4595075,4.0210023,2.6528506,2.4999864,2.0436718,2.6204355,-1.7905,4.441396
590,4,-287.0718,100.10631,41.022243,23.763474,18.548487,22.602625,18.017488,19.241138,14.129289,11.985625,7.1062756,11.465483,11.0454855,10.522343,5.240948,9.727598,9.595428,9.958396,3.2129302,8.413356,7.406197,7.1469755,3.0663035,7.5464253,3.643297,7.569189,5.507749,6.780166,5.86148,7.9610085,0.47620308,5.9361005,4.5368958,4.174073,2.8520412,2.3389618,1.5822294,2.3865962,-2.174851,4.273876
591,4,-239.6784,103.564125,38.65455,22.592436,17.802443,22.722498,16.072989,18.329727,12.261222,11.7286625,6.212693,11.157527,9.910316,10.8423605,5.3201,9.896445,7.983438,8.898631,0.89018464,7.5585327,6.2810435,6.952749,1.7152712,6.636187,1.2386371,6.0225086,2.9586885,5.371992,3.8604276,7.702968,-0.47510296,5.8448334,2.7985778,3.1433027,1.2983861,1.8086011,0.37671238,2.5709412,-2.9242542,4.037443
592,4,-236.9995,105.662346,38.191654,21.669912,17.244862,22.754135,16.462585,18.50577,12.39704,12.03311,6.1293893,10.362275,8.53204,10.547614,5.4358788,10.001454,7.723691,8.584322,0.65007603,7.61245,6.291749,7.1512547,1.9699898,6.937891,1.4489228,5.935028,3.0829377,5.3828125,4.0285544,7.4551177,-0.51305723,5.640545,2.6898572,3.0893736,0.9522854,1.5430628,0.2546062,2.6200864,-2.9449556,4.1464376
593,4,-278.4805,118.00298,34.74262,20.395323,17.508732,19.418411,16.276863,18.386505,11.98607,9.763741,6.2091804,8.541192,5.923161,7.42075,4.147733,8.6445675,7.6950097,8.073094,1.5907319,7.156562,6.4635744,7.2120204,3.8022726,7.515839,1.8991854,5.7936177,4.3288665,5.4653535,3.8509548,6.5591717,0.35022187,5.4930115,3.864685,3.290773,2.0929136,1.886453,1.4286444,2.4118273,-2.0017602,3.931869
594,4,-281.33704,115.73197,37.761723,24.362644,19.028185,19.160852,15.77662,18.14979,11.67844,9.29616,7.1169066,10.487335,8.200446,8.224996,4.1790385,8.735358,7.625936,8.327447,2.3370535,7.6538353,6.5078387,7.5277305,3.8071375,7.6958017,2.3790827,6.4992175,4.320161,5.148517,3.7815259,6.9064546,0.5915265,5.448052,4.1572514,3.8121474,2.7261145,2.293371,1.5484586,2.393923,-1.8916425,3.8992107
595,4,-292.55148,112.06529,45.6764,27.94556,20.02703,19.769453,15.042642,17.515604,12.702501,10.196438,6.82255,10.450967,9.070632,8.044746,3.4941678,8.012023,7.7183046,8.619502,2.4764745,8.750454,7.500353,6.9935446,3.0500987,7.6562896,3.50778,6.946305,4.400433,5.743792,4.257035,5.8469796,-0.87872964,5.43035,4.474043,3.8185425,2.5944433,1.7646257,1.3904922,2.309181,-1.6903936,4.325205
596,4,-243.61813,109.18936,41.796562,27.534481,19.689991,19.650171,13.686669,17.405275,12.040757,11.873737,7.6365232,11.07751,8.209892,8.629875,3.219943,8.2746315,7.049191,9.301899,2.8143752,9.658886,6.7446694,7.00834,2.3371549,6.7597194,1.4037747,6.058171,3.5407574,6.0423055,3.0989232,5.1850667,-1.6264509,5.6613164,3.3522434,3.2311625,1.6137016,2.1348608,0.058125265,1.6757474,-2.7777517,3.8158166
597,4,-301.03757,99.26836,42.019577,27.594877,21.857084,21.343082,14.9913435,16.829216,12.794329,12.015247,8.746136,12.138294,11.530928,10.384294,5.5027523,9.408208,8.439091,9.313563,3.7007587,9.698511,7.7531104,6.572912,2.4159787,6.7157583,1.7056775,5.073815,3.88443,5.073301,4.3005195,5.9844236,-0.9519012,4.281811,2.6003907,2.247098,1.4577934,1.4691887,0.8620176,1.3895777,-2.3643553,3.6801767
598,4,-301.74164,99.15362,42.311306,27.820032,21.87712,20.792002,14.852401,16.557234,12.893693,11.594416,8.101229,11.839374,11.572172,10.434091,5.505892,9.293242,8.536345,9.274495,3.5235934,9.3807745,7.9026723,6.7650065,2.6493745,7.041654,1.8455261,4.6470027,3.5650446,4.7895656,4.1585073,6.221731,-0.899083,4.300678,3.0305865,2.3488514,1.5731852,1.3965868,1.0555804,1.6134504,-2.4472225,3.9759884
599,4,-222.71103,103.789894,41.27029,25.592453,19.3722,21.115381,14.117548,16.606884,12.133284,12.937831,8.152217,11.37467,8.661118,9.965507,5.526058,10.217301,7.9735737,10.112526,4.0402627,9.945455,6.990551,6.5818267,1.7450045,7.4411345,2.5366912,6.120511,2.7159815,4.680694,3.169542,6.578889,-1.3402959,4.898829,2.1522644,2.8275204,0.8776374,1.3281225,-0.18854615,1.2991424,-3.3381953,3.5278616
600,4,-220.69373,105.42671,40.602016,24.064346,18.178831,21.588963,14.480848,16.909065,12.20348,13.459139,8.8863535,11.743348,8.370478,9.8561325,5.1420164,10.07989,8.107814,9.949535,3.927744,9.711768,6.4408073,5.972912,1.4234957,7.2792997,2.8718052,6.9490376,3.1989222,5.1688914,3.3484225,6.2323384,-1.8066027,4.7476096,2.4988987,3.2683558,1.2178595,1.6854517,-0.24424456,1.4992713,-3.1081603,3.7017212
601,4,-249.62978,107.78286,40.808224,22.669601,18.288195,21.437063,15.112404,16.86522,12.33837,13.060738,8.982674,11.365644,8.396721,9.418342,5.245603,9.704925,8.374382,9.504665,4.09248,9.012285,6.05313,4.786739,1.305848,6.687497,3.1239612,6.730817,3.9814029,5.3249664,3.876575,5.610412,-1.7480447,3.951351,2.3977451,2.9592748,1.611809,1.3874887,0.009445822,0.9429047,-2.8484142,2.9122174
602,4,-267.20605,113.55199,39.856976,22.529337,18.33323,21.100183,15.248522,17.075193,11.827324,11.675079,8.3177,10.265785,7.5602703,9.032421,5.1949077,9.501406,8.380573,9.141659,3.9072154,8.305694,5.3693027,4.4864187,1.4552597,7.0475,3.3703763,6.564742,4.1791315,5.331284,4.033628,5.367704,-1.8191295,3.8341491,2.502454,3.0642462,1.8829545,1.4606661,0.019752325,0.89737445,-2.741139,2.722722
603,4,-262.45828,114.22897,38.79251,25.138216,20.09664,21.431112,15.792228,16.835106,10.047138,8.916772,6.172868,9.756133,8.419781,9.624758,5.447535,9.35808,8.178593,8.875412,2.5511339,7.387442,5.771923,5.9282804,2.640013,7.6906333,2.583282,6.1183167,4.729517,6.069846,3.9136279,5.871519,-0.39648917,4.0952525,2.0007372,2.8067384,1.0959647,1.21652,0.14237492,1.2156835,-2.3455505,3.208602
604,4,-255.2363,107.62424,37.71367,26.425388,18.981724,22.045324,16.367935,17.73385,10.716484,10.177583,8.451089,12.82248,11.042523,11.57578,5.4592314,9.877166,7.7561817,8.783662,2.3419647,9.064765,7.394512,7.217857,2.217192,7.1528974,1.8213719,5.6098166,3.1176221,5.0692625,2.9316378,5.8480153,-0.19093962,4.9279456,2.6460571,3.503352,1.4973818,2.7461758,1.3985385,1.9829694,-2.5588818,3.8157542
605,4,-254.68568,108.18437,38.402187,25.387207,18.996492,21.700388,16.236164,17.738571,11.729261,10.713345,8.903668,12.518451,11.36534,11.504228,5.9272084,9.584273,8.199208,8.766332,2.6515064,8.674957,7.570318,7.2913055,3.1731665,7.381811,2.5487475,5.3312006,3.1045442,4.2351832,2.8690715,5.4943085,-0.08329388,4.7373357,3.2319,3.456547,2.1831598,2.544627,1.4134407,1.66298,-2.2042208,3.6573303
606,4,-255.45221,110.21186,40.10288,23.224962,17.834734,21.556791,15.9697695,17.835562,12.254439,12.023878,8.916716,12.465054,11.252484,11.109205,5.5852194,9.168867,7.6174736,8.015442,2.0357594,8.485855,7.4852557,7.0911775,3.6524932,8.032656,3.2260392,5.6411853,3.187314,4.0746865,2.7559905,5.70394,0.24872847,5.3475842,3.1054747,2.8843124,2.127759,2.2635942,1.282743,1.6819366,-2.2102995,4.2164545
607,5,-279.6742,162.27522,-112.116745,-7.680763,17.254639,-54.90669,-3.3924766,2.624122,-29.13937,8.320791,2.9587338,-19.590866,2.2605147,-2.4715555,-0.6649166,20.82141,3.0319548,-4.816368,4.7487397,-10.950021,-8.680994,3.9466605,-6.128022,-2.6248999,3.9372966,-3.1037192,2.646778,3.0567422,-3.9884398,5.032679,6.1031346,-1.0555384,2.3208456,-0.42831567,-3.5602365,1.0269578,-1.5383811,-1.8254839,0.4807326,-4.560028
608,5,-462.86008,90.4074,-57.04781,-17.589705,5.1091075,-28.973436,-11.541091,1.3902782,-10.224934,-0.28511938,-1.1355474,-11.584022,-3.1749449,-0.72812974,-2.99805,2.4761422,0.99479496,1.4490925,5.544437,-1.3124756,-5.475067,-2.7946725,-4.147476,-2.8054488,-1.2036796,-4.5033,-3.1122656,-0.22530429,-1.373893,-0.718483,0.36793905,-0.04496549,-0.47901195,-1.4840792,0.1720794,1.6593641,-1.1012162,-0.67419064,1.4455905,-1.7819983
609,5,-528.1904,175.0364,-79.414116,-11.804944,21.062466,-38.456985,-5.532005,10.656868,-15.691908,-0.4725464,-2.9811103,-16.12679,-0.095598385,-2.8145156,-4.2808514,10.903083,1.0999892,-3.293717,6.683765,-4.09843,-6.213409,3.261413,-5.7052336,-9.245592,-4.023431,-6.923322,-3.3937695,0.13216397,-2.8579407,1.5735242,2.0994112,-3.3195388,-1.8003516,-2.5498636,-3.6137824,-0.12475198,-3.2090323,-4.847029,-1.7381439,-4.866364
610,5,-433.07892,124.73902,-41.79544,-1.2835411,18.879488,-22.776611,-5.5819,3.2404902,-15.55584,-5.4760265,-6.4034915,-19.308159,-9.878424,-6.3145046,-6.8897276,2.6702945,1.318377,-1.5597148,0.3699988,-8.315546,-11.246001,-3.483426,-2.7997253,-3.2093036,-2.578863,-5.728287,-3.564232,-0.019447245,-2.1956854,-2.7516596,-0.48884022,2.538251,4.034834,0.14576444,-1.6310759,0.17161576,-2.9150672,-4.5525303,-0.96407145,-1.1063333
611,5,-243.04222,147.07898,-74.54487,-11.9358835,0.09140985,-44.49613,1.6850356,1.3116534,-24.178076,3.4415781,-6.503599,-21.317688,1.7692317,-2.9179866,-3.2182558,13.344655,-1.3136868,-5.950529,3.8616135,-7.118274,-5.2458987,2.861845,-4.573999,-0.39887682,1.6065438,-5.1590505,2.52452,2.5177062,-3.9262543,4.734182,3.9131074,-2.879687,2.6956573,1.3540089,-1.5331806,3.1221836,-0.20671111,-2.2075684,0.9819762,-1.7088896
612,5,-388.00027,217.21864,-82.3737,13.368554,20.991886,-51.35856,12.088631,5.2887425,-37.97825,0.518182,-11.740523,-30.537083,1.3461009,-13.034339,-19.936459,5.427816,-9.557321,-11.006456,6.8746085,-6.1261487,-3.7838168,3.5860019,-11.200727,-5.448129,-1.4203681,-12.840155,-4.2855597,-3.2791967,-12.004429,-3.0320184,-4.67207,-10.597705,-2.1798766,-5.0108223,-6.800235,0.83403605,-4.235413,-4.5820923,1.1926031,-5.0143237
613,5,-373.4832,174.15509,-89.78066,13.069295,23.626516,-43.22698,16.783014,10.22021,-24.85338,15.905594,-2.3212295,-26.59206,6.575035,-5.1012287,-16.978111,3.0208113,-10.1095495,-10.807173,4.6363435,-9.027109,-7.35354,0.69743484,-11.433218,-6.345891,-2.360051,-9.987945,-2.1117764,-4.4299035,-10.296447,2.7218595,0.75855935,-5.7899833,2.6364663,-0.9384412,-2.697018,5.175657,-0.54263455,-1.3172386,4.0610113,-3.2121868
614,5,-286.31512,133.66878,-89.02164,6.805821,19.606846,-40.16535,11.879069,9.433119,-23.693624,7.9292316,-2.7978487,-17.948751,9.65534,-4.0129013,-15.368274,5.0665526,-0.60728693,2.523723,15.568298,0.16324869,-2.6425474,2.1902199,-7.5126243,0.26410806,5.0673013,-6.140634,-2.5424502,-1.9173099,-6.3798957,2.4786115,0.41255742,-5.3610687,2.5276444,2.096103,0.79815567,6.256049,2.1169012,1.4934106,4.313767,-2.2117283
615,5,-390.9729,146.57567,-69.06023,6.7030225,15.719927,-43.415028,-0.64609957,3.1366532,-23.268305,1.5806375,-7.7998095,-19.970629,3.1805935,-7.9435387,-15.369722,2.5590239,-4.8746557,-5.0378222,4.56521,-8.122738,-7.784481,-1.4579551,-8.793325,-0.82905954,2.7524068,-8.2641,-2.7906942,0.36078665,-5.181379,0.49099296,-0.92094,-4.2205367,4.851537,3.6272159,-0.78474003,4.0490756,1.2091689,-1.6489183,0.9201173,-1.852858
616,5,-417.622,103.83063,-12.1921,-6.98107,-0.46120757,-15.797256,-0.38308978,1.1495497,-11.395229,-7.883658,-12.758488,-17.1995,-8.826626,-11.085771,-12.586879,-5.163338,-6.3700414,-6.392544,-2.9944324,-6.5394926,-4.916436,-1.1307316,-4.606123,-3.211917,-0.07227593,-2.2722588,-0.9302361,-0.030771364,-2.3725107,-0.35301206,0.64688665,-0.98127776,0.3387863,0.073431,-0.94603014,0.65748566,0.07000818,-0.7187117,0.17617737,-1.040657
617,5,-276.37872,155.99454,-78.46328,-4.1014733,3.8212843,-55.568832,0.17990658,10.94126,-24.056501,-0.22795166,-1.5519723,-15.90837,1.9545983,-4.677225,-8.61062,6.6545854,0.45100474,3.6333776,10.822926,-5.0478954,-4.4753165,0.1466498,-10.382204,-2.08332,2.5178983,-9.499116,-3.7808022,0.62372977,-5.0741825,0.3565684,-1.1162214,-5.249579,3.7307913,3.4134886,-0.775927,3.8952007,1.4141091,-1.2465158,0.77372646,-2.733037
618,5,-222.008,179.00082,-112.44293,-4.274044,13.781512,-60.75505,6.5409307,14.897768,-29.14304,3.6844506,0.3728392,-17.899504,7.0177917,-1.9841846,-8.613523,8.974711,-0.75008166,4.299809,15.522686,-3.790731,-2.0548365,4.516372,-9.613123,-0.95034164,3.519102,-10.726318,-2.4618335,1.8777454,-6.1520376,1.2436789,0.1355607,-4.19636,6.360641,4.3041472,-0.37131175,6.2638927,2.1335254,-1.6194507,1.8613188,-1.1016921
619,5,-322.5087,160.88982,-64.22199,13.888516,28.90027,-29.100931,7.597467,6.820873,-16.27949,4.78132,-13.693492,-22.467981,4.633068,-10.382533,-14.390976,8.032741,-4.5919595,-8.931543,0.6548407,-11.107219,-7.5807247,-0.23522459,-9.55245,-3.3754115,-1.1954886,-9.308428,0.28716418,1.0672954,-6.937137,0.8391959,1.016299,-2.4945123,2.8061996,-2.8217716,-4.998456,1.5020634,-4.312874,-4.653242,2.5258238,-2.0913956
620,5,-232.08612,143.85428,-145.75955,7.379399,24.105143,-59.74804,23.601387,19.051989,-40.106316,4.1827602,3.312329,-15.373937,11.757899,-5.8911104,-12.079921,10.860828,-6.3539033,-6.284868,4.541541,-14.196626,-4.7489934,6.1412044,-8.349872,1.1589023,2.3727386,-11.359381,1.5527469,2.924854,-6.74733,2.888019,0.08013974,-5.024319,3.0855227,-2.0849836,-3.1015031,2.815053,-4.4864736,-2.9548314,1.084099,-4.9700823
621,5,-383.993,174.58792,-46.85283,-14.939888,9.50734,-28.837536,-10.389489,-10.119701,-24.786707,-2.9609973,-6.9715834,-17.147564,-0.40913805,-7.1099973,-15.127927,-2.9962854,-7.821661,-9.570623,-1.2737596,-9.286715,-9.677828,-2.0540934,-7.090281,-4.9145355,-1.20052,-7.3337145,-3.2146788,0.22021738,-5.7227817,-2.9902456,-1.4872582,-4.720498,-0.05462869,0.78030944,-1.0405204,3.6721785,1.7886128,-2.507372,-0.1489628,-1.1116879
622,5,-257.66403,130.83774,-51.31708,-17.176023,6.6925426,-32.26329,-16.433838,-1.9064044,-9.053549,1.4397421,-3.5013552,-6.995763,8.094091,-1.530415,-12.352747,-1.3604145,-3.8693717,-8.478346,-2.4951253,-5.7893176,-4.8433604,1.5538163,-2.4285011,-1.2826375,2.5447364,-3.0619352,-2.8762426,-0.04492764,-3.5599368,-2.9668696,-2.3533351,-4.1071796,-0.86497474,-0.91568834,-3.7022028,-1.5129387,-1.7064787,-2.8613226,-1.1589816,-2.7697625
623,5,-203.4407,130.9445,-99.90255,-28.225288,14.112865,-30.099844,2.0954733,10.667973,-19.341763,-6.5482836,-3.0564578,-7.292321,6.2160964,-0.2897608,-1.7842829,6.4755383,-8.589323,-9.417434,2.1277933,-8.4272175,-7.902381,2.2470026,-3.5708613,-1.3025148,3.8413239,-1.5332977,2.0470123,4.803371,-0.91210204,-1.156408,-2.5645132,-2.0294585,3.7091844,-0.4901568,-3.603266,0.08495564,-3.9048157,-2.8718684,3.992758,-0.55777496
624,5,-503.6047,190.89609,-79.74373,2.0857656,19.61419,-46.61448,-0.44743958,5.2860756,-22.781464,4.0216646,-6.902849,-20.549131,1.7356375,-11.60175,-15.9741745,1.0791976,-13.970719,-13.271326,0.06329091,-12.721599,-8.087363,-0.46156478,-12.896415,-5.191742,0.6756065,-8.75709,-0.8989658,0.14960602,-7.7363873,0.57894844,-0.59463805,-6.205363,1.6608177,-0.9779061,-4.313218,2.3384407,-1.0621138,-2.1242623,2.5179956,-1.5818654
625,5,-362.4159,117.89717,-67.80153,6.841274,18.523338,-32.282257,5.480165,5.157915,-22.040735,-2.777183,-10.3708105,-16.218195,5.1005845,-6.318704,-9.090583,7.7097507,-4.327983,-6.8952394,1.8045312,-8.5338745,-3.8819256,3.6939957,-6.4460464,-2.3882399,1.5857177,-5.050964,0.87058306,0.80385804,-4.866467,2.614717,1.273006,-4.27069,1.1840518,-0.8831639,-3.2125747,1.9171646,-0.76921225,-1.5421209,1.5511861,-1.5947045
626,5,-446.43503,159.58403,-59.568386,12.324762,22.851336,-32.63935,5.112694,-1.0292308,-28.321018,1.3934882,-6.5013833,-19.417904,1.2622495,-10.396359,-12.562716,5.040346,-11.110588,-13.102271,0.60944706,-11.782917,-9.307488,1.0802183,-8.738498,-5.366696,-1.2752587,-8.842587,-1.6033958,-0.42620376,-7.311384,1.2758566,0.75282335,-6.6847844,-0.68335706,-1.745179,-5.1107306,0.25931323,-2.5780764,-3.875701,0.8125912,-2.9209886
627,5,-363.8794,126.93348,-68.3643,6.5357156,27.308681,-28.471369,-3.4555566,0.5511642,-16.462881,1.1943085,-11.860853,-20.566147,2.7453148,-0.54694057,0.38948777,12.920174,-3.4221296,-11.079502,-7.131093,-13.742931,-1.9958272,5.039207,-10.670559,-7.90743,0.34300297,-3.3453028,1.6918527,2.0918438,-1.1315017,6.2460995,2.4198692,-4.416452,1.7949202,-0.47568452,-4.979547,-0.13648729,-2.0656285,-4.1725874,-0.17438118,-0.8362056
628,5,-310.5081,161.14807,-105.978325,22.680704,32.94558,-47.241837,16.189518,9.370486,-31.824396,9.185873,-1.8461999,-14.659619,16.859087,-5.9878716,-14.221654,9.761251,-11.197746,-11.862646,6.6129556,-10.147967,-5.9803734,5.170201,-7.8896685,-0.157221,3.6115456,-6.893028,3.7961454,1.8623455,-8.217954,3.83583,1.7303374,-5.5315514,2.9252799,-1.9869919,-3.902556,4.957917,-2.1971889,-3.4937725,3.6107812,-2.363671
629,5,-350.83823,141.49245,-79.3109,5.1332707,18.038055,-41.84073,1.113433,-0.2797126,-28.822014,1.0584176,-6.461507,-17.454397,9.521807,-0.89080405,-8.710275,8.353751,-3.9741619,-8.265046,0.96494865,-10.509154,-7.279698,0.8374516,-8.130622,-1.8843695,2.5529256,-5.4119534,1.032709,0.47285724,-6.9583216,1.0115627,-0.58038247,-6.9670377,-0.20499374,-2.4712644,-6.0242534,-0.09921134,-2.6269314,-3.1939597,1.2150986,-3.2570415
630,5,-335.60336,136.83118,-64.56815,6.5084243,12.319852,-41.034653,-1.4799968,-6.934961,-30.26534,3.118389,-6.8493934,-21.497957,4.431448,-4.7512603,-11.280736,8.1338825,-1.5315244,-4.176589,7.151802,-4.419385,-3.888229,2.8225272,-8.782473,-5.5350795,0.33126906,-6.887621,-1.490293,-0.0037535862,-7.18165,-0.9628492,0.035966635,-4.5615454,0.40352365,-1.4412197,-4.2905354,0.3107012,-2.2107856,-2.3722274,1.8022696,-1.7741028
631,5,-400.8677,189.14203,-82.30913,0.4841248,23.052485,-38.971283,5.446788,4.866435,-27.056387,1.7027698,-6.8879952,-20.440723,3.185168,-9.669762,-16.574478,-0.14456761,-13.541629,-12.460537,0.93502855,-12.275014,-8.788116,-0.08417527,-11.230035,-5.2424364,-0.76729214,-9.579964,-1.2891393,-0.013016814,-7.7936463,0.3225847,-0.2414651,-5.5118127,1.1684217,-2.1500504,-4.9593644,1.297875,-3.477074,-5.021102,-0.24671766,-4.6192727
632,5,-340.154,188.38405,-10.891424,9.568656,21.079256,-22.424562,-1.6127094,6.2643394,-13.773882,5.847577,9.948965,-8.869146,0.9605664,3.4074142,-8.795933,-1.4339527,1.4621155,-5.944117,-2.0439606,-1.3290391,-7.091353,-6.3478656,-5.303371,-5.810699,-5.5603175,-6.9529824,-6.7446127,-5.9260125,-5.7169843,-3.6594656,-3.7332056,-3.4688656,0.62379384,0.45574215,-2.0257342,-0.97390264,-2.083449,-3.5947077,-2.388771,-3.4264753
633,5,-294.96103,110.35375,-62.603294,-2.843769,9.908442,-36.82714,-3.2522352,4.9298625,-18.032808,-1.1259475,-2.0183794,-11.01515,3.317215,-1.37997,-5.919549,3.2987292,-3.9853096,-5.4466124,0.7126024,-5.365695,-1.3133132,3.9063094,-4.2883124,-2.771485,-0.048533913,-4.2052565,-0.22596882,0.010082093,-2.4353392,3.8730986,2.8147523,-1.0110114,2.6094966,0.06429836,-1.6061354,2.7076683,0.15184465,-0.66136795,2.92933,0.90126693
634,5,-244.97653,120.40436,-98.650505,-7.5391774,21.071804,-33.58075,10.33783,14.6921,-21.814756,-0.67207277,-1.9454826,-15.619287,5.1215925,3.2015631,-3.8097284,4.946188,-3.8721395,-3.7879121,4.742606,-3.0188563,0.66930175,4.015746,-7.0167117,-1.9226228,2.6188319,-3.850839,2.3483539,3.40414,-2.9477706,1.834524,1.059016,-1.4525436,3.8848445,-0.24212429,-2.681376,2.8567994,-0.7451602,-1.0800118,4.32992,0.76082104
635,5,-548.968,197.02834,-36.594845,20.70119,28.46224,-38.737213,-1.30023,13.433101,-17.856344,-1.8824996,0.12846181,-13.675339,-1.6753454,-3.4375172,-6.7177277,1.6367277,-3.5113232,0.5491457,6.305761,-5.4263062,-2.182668,1.9779398,-9.34593,-4.2033486,-0.1448482,-9.953378,-5.230459,-3.1384008,-10.481109,-4.499484,-3.419716,-9.562866,-3.5181608,-0.44342244,-1.5934808,3.1577685,2.6150134,1.2062364,1.3732955,-5.411734
636,5,-448.1102,178.5246,-9.45092,-30.960047,5.75465,-2.1558535,-11.520126,-10.861685,-9.382199,-0.72457606,-0.081784956,-5.8064194,-5.4962354,-8.873168,-11.130782,-3.0243843,3.454385,5.7654004,6.7027845,1.6543123,-3.4016323,-4.6706543,-6.418478,-5.633321,-4.4701176,-7.9673853,-9.2007265,-5.955905,-4.3356295,-4.9696903,-5.5020394,-2.832275,1.767699,1.7765042,0.39311832,2.0369742,0.51730865,-2.3622909,-0.36784628,0.05463238
637,5,-490.61523,125.82977,11.334552,-14.239933,3.362443,0.5712993,-6.667031,-8.22141,-9.088731,-1.7080221,6.9062395,4.385163,-2.7215743,-6.697947,-7.640458,-6.5023966,-6.0008407,-6.937305,-6.95934,-5.4336214,-3.1279888,-2.4640048,-4.8569074,-6.1796365,-4.3360143,-3.083653,-3.2321954,-2.9951172,-3.3979867,-4.3417945,-3.3925192,-1.1213673,-0.9502628,-3.2539449,-4.208141,-2.2995486,-0.50715876,-0.34618407,-0.82320046,-1.3300669
638,5,-380.6794,146.0917,-11.020461,-32.04569,0.21864769,-11.712364,-26.917538,-16.673857,-5.4015303,-3.348944,-4.6373944,-2.6642718,-0.09381237,-5.77721,-11.831343,-7.75564,-1.8580251,-0.36636075,0.9393417,2.3592236,1.3604265,-2.7751493,-6.9928136,-5.7549424,-1.9991912,-3.6057515,-7.9585943,-7.1184034,-2.3673882,-1.406932,-4.5550513,-4.0927544,0.5718939,2.332506,1.0963987,1.1081511,1.9125055,2.274616,1.3046174,-0.9603043
639,5,-438.81967,139.43355,-4.9257803,-31.982075,3.6862974,8.685966,-4.5933347,-10.453957,-9.564994,-2.1402767,2.6873689,-1.7463456,-6.1970954,-6.6015306,-7.039341,-7.6823034,-7.4858856,-5.9472966,-3.1672347,-1.270643,-1.6507378,-4.609212,-7.6420627,-5.844732,-1.8843775,-2.7872732,-5.878989,-5.3271885,-3.5753243,-3.9184563,-4.5201883,-3.7027936,-2.1212776,-0.6618303,0.3474144,1.0758795,1.8172907,2.0317874,0.47107306,-1.9158845
640,5,-365.06036,178.04013,-14.668948,-37.25638,2.4032958,-12.615746,-28.926191,-16.95132,-4.540385,-0.8112864,-3.8410513,-3.8354082,1.2437179,-3.6731763,-11.347528,-6.7916656,-1.7272199,-2.7619638,-0.8984791,3.0080454,3.477045,-0.7459082,-6.562481,-6.2749834,-1.6604614,-2.278047,-6.561448,-7.3827233,-4.528862,-1.9513992,-2.9637141,-5.456525,-4.448839,-0.7965304,1.5309675,1.4919782,1.0978488,2.6193507,2.9868302,-0.75398093
